frame,id,bb_left,bb_top,bb_width,bb_height,conf,x,y,z
276,1475,1461.0,541.0,67.474,153.11,26.219,-1.0,-1.0,-1.0
276,1633,1747.0,503.0,61.514,139.59,26.3,-1.0,-1.0,-1.0
276,1530,1798.0,511.0,43.624,98.993,7.6908,-1.0,-1.0,-1.0
277,1303,1112.0,353.0,207.45,470.74,99.887,-1.0,-1.0,-1.0
277,1336,1567.0,438.0,113.37,257.27,71.032,-1.0,-1.0,-1.0
277,1347,1259.0,340.0,146.62,332.71,56.081,-1.0,-1.0,-1.0
277,1289,886.0,408.0,175.68,398.65,7.5092,-1.0,-1.0,-1.0
277,1642,953.0,354.0,189.32,429.61,57.211,-1.0,-1.0,-1.0
277,1633,1750.0,513.0,52.0,118.0,22.105,-1.0,-1.0,-1.0
277,1475,1435.0,376.0,135.42,307.29,28.761,-1.0,-1.0,-1.0
277,1645,1801.0,513.0,40.123,91.049,14.589,-1.0,-1.0,-1.0
277,1530,1324.0,637.0,56.686,128.63,2.4234,-1.0,-1.0,-1.0
278,1303,1112.0,353.0,207.45,470.74,98.948,-1.0,-1.0,-1.0
278,1336,1567.0,438.0,113.37,257.27,62.153,-1.0,-1.0,-1.0
278,1642,952.0,353.0,207.45,470.74,62.235,-1.0,-1.0,-1.0
278,1347,1281.0,339.0,87.838,199.32,46.453,-1.0,-1.0,-1.0
278,1475,1456.0,399.0,103.17,234.13,7.8057,-1.0,-1.0,-1.0
278,1633,1750.0,505.0,52.0,118.0,10.542,-1.0,-1.0,-1.0
278,1530,1849.0,407.0,87.838,199.32,23.073,-1.0,-1.0,-1.0
279,1303,1144.0,353.0,207.45,470.74,107.67,-1.0,-1.0,-1.0
279,1642,952.0,353.0,207.45,470.74,41.972,-1.0,-1.0,-1.0
279,1336,1553.0,469.0,94.66,214.81,10.516,-1.0,-1.0,-1.0
279,1658,1461.0,541.0,67.474,153.11,20.597,-1.0,-1.0,-1.0
279,1530,1843.0,431.0,79.918,181.35,19.384,-1.0,-1.0,-1.0
279,1660,1599.0,524.0,73.864,167.61,62.315,-1.0,-1.0,-1.0
279,1633,1766.0,513.0,52.0,118.0,6.4439,-1.0,-1.0,-1.0
280,1303,1144.0,353.0,207.45,470.74,113.4,-1.0,-1.0,-1.0
280,1660,1592.0,501.0,87.838,199.32,56.159,-1.0,-1.0,-1.0
280,1663,1208.0,322.0,207.45,470.74,61.419,-1.0,-1.0,-1.0
280,1642,982.0,354.0,189.32,429.61,40.105,-1.0,-1.0,-1.0
280,1658,1456.0,376.0,135.42,307.29,17.903,-1.0,-1.0,-1.0
280,1530,1855.0,431.0,79.918,181.35,12.09,-1.0,-1.0,-1.0
280,1667,1619.0,488.0,87.838,199.32,24.454,-1.0,-1.0,-1.0
280,1336,1551.0,447.0,103.17,234.13,24.923,-1.0,-1.0,-1.0
280,1633,1758.0,513.0,52.0,118.0,25.748,-1.0,-1.0,-1.0
281,1303,1144.0,353.0,207.45,470.74,120.87,-1.0,-1.0,-1.0
281,1663,1208.0,322.0,207.45,470.74,56.328,-1.0,-1.0,-1.0
281,1660,1597.0,505.0,79.918,181.35,40.356,-1.0,-1.0,-1.0
281,1642,982.0,354.0,189.32,429.61,51.093,-1.0,-1.0,-1.0
281,1633,1727.0,528.0,87.838,199.32,29.713,-1.0,-1.0,-1.0
281,1336,1553.0,469.0,94.66,214.81,13.109,-1.0,-1.0,-1.0
281,1658,1456.0,376.0,135.42,307.29,20.324,-1.0,-1.0,-1.0
281,1530,1860.0,433.0,73.864,167.61,23.944,-1.0,-1.0,-1.0
282,1303,1176.0,353.0,207.45,470.74,118.33,-1.0,-1.0,-1.0
282,1663,1240.0,322.0,207.45,470.74,46.464,-1.0,-1.0,-1.0
282,1642,1011.0,354.0,189.32,429.61,52.116,-1.0,-1.0,-1.0
282,1660,1619.0,488.0,87.838,199.32,28.049,-1.0,-1.0,-1.0
282,1633,1720.0,542.0,79.918,181.35,25.483,-1.0,-1.0,-1.0
282,1658,1472.0,399.0,103.17,234.13,24.097,-1.0,-1.0,-1.0
282,1336,1567.0,463.0,103.17,234.13,35.952,-1.0,-1.0,-1.0
283,1303,1176.0,353.0,207.45,470.74,109.36,-1.0,-1.0,-1.0
283,1642,1021.0,381.0,175.68,398.65,69.927,-1.0,-1.0,-1.0
283,1666,1112.0,322.0,207.45,470.74,31.323,-1.0,-1.0,-1.0
283,1663,1240.0,322.0,207.45,470.74,44.814,-1.0,-1.0,-1.0
283,1336,1622.0,569.0,52.0,118.0,20.959,-1.0,-1.0,-1.0
283,1660,1638.0,577.0,52.0,118.0,8.5292,-1.0,-1.0,-1.0
283,1658,1478.0,400.0,123.42,280.06,13.672,-1.0,-1.0,-1.0
283,1672,1761.0,506.0,56.686,128.63,21.929,-1.0,-1.0,-1.0
283,1674,1433.0,581.0,47.794,108.46,7.738,-1.0,-1.0,-1.0
284,1303,1176.0,353.0,207.45,470.74,91.417,-1.0,-1.0,-1.0
284,1642,1021.0,381.0,175.68,398.65,67.211,-1.0,-1.0,-1.0
284,1663,1240.0,322.0,207.45,470.74,56.413,-1.0,-1.0,-1.0
284,1666,1112.0,322.0,207.45,470.74,21.208,-1.0,-1.0,-1.0
284,1672,1758.0,513.0,52.0,118.0,16.164,-1.0,-1.0,-1.0
284,1658,1478.0,400.0,123.42,280.06,18.364,-1.0,-1.0,-1.0
284,1674,1852.0,505.0,30.903,70.127,9.0091,-1.0,-1.0,-1.0
285,1303,1215.0,354.0,189.32,429.61,88.703,-1.0,-1.0,-1.0
285,1642,1052.0,371.0,159.84,362.7,57.039,-1.0,-1.0,-1.0
285,1663,1273.0,325.0,189.32,429.61,29.643,-1.0,-1.0,-1.0
285,1685,1714.0,528.0,87.838,199.32,28.053,-1.0,-1.0,-1.0
285,1666,1127.0,354.0,189.32,429.61,33.237,-1.0,-1.0,-1.0
285,1687,1583.0,431.0,103.17,234.13,21.558,-1.0,-1.0,-1.0
285,1690,1777.0,556.0,40.123,91.049,8.1465,-1.0,-1.0,-1.0
285,1691,1440.0,531.0,67.474,153.11,12.276,-1.0,-1.0,-1.0
285,1693,1798.0,511.0,43.624,98.993,12.386,-1.0,-1.0,-1.0
286,1303,1208.0,353.0,207.45,470.74,72.79,-1.0,-1.0,-1.0
286,1642,1040.0,354.0,189.32,429.61,62.162,-1.0,-1.0,-1.0
286,1666,1127.0,354.0,189.32,429.61,36.13,-1.0,-1.0,-1.0
286,1685,1668.0,371.0,159.84,362.7,31.031,-1.0,-1.0,-1.0
286,1687,1583.0,431.0,103.17,234.13,31.441,-1.0,-1.0,-1.0
286,1693,1806.0,521.0,36.723,83.333,3.2826,-1.0,-1.0,-1.0
286,1691,1455.0,584.0,43.624,98.993,13.231,-1.0,-1.0,-1.0
287,1303,1208.0,353.0,207.45,470.74,83.362,-1.0,-1.0,-1.0
287,1642,1048.0,381.0,175.68,398.65,69.069,-1.0,-1.0,-1.0
287,1666,1144.0,322.0,207.45,470.74,27.308,-1.0,-1.0,-1.0
287,1687,1583.0,431.0,103.17,234.13,34.551,-1.0,-1.0,-1.0
287,1685,1714.0,528.0,87.838,199.32,19.996,-1.0,-1.0,-1.0
287,1691,1851.0,513.0,26.0,59.0,4.7504,-1.0,-1.0,-1.0
287,1693,1819.0,510.0,28.302,64.224,18.751,-1.0,-1.0,-1.0
288,1303,1208.0,353.0,207.45,470.74,74.768,-1.0,-1.0,-1.0
288,1642,1048.0,381.0,175.68,398.65,94.468,-1.0,-1.0,-1.0
288,1687,1583.0,431.0,103.17,234.13,16.567,-1.0,-1.0,-1.0
288,1666,1129.0,354.0,175.68,398.65,19.661,-1.0,-1.0,-1.0
288,1717,1272.0,322.0,207.45,470.74,62.943,-1.0,-1.0,-1.0
288,1685,1708.0,554.0,79.918,181.35,7.0783,-1.0,-1.0,-1.0
288,1693,1806.0,515.0,36.723,83.333,1.9136,-1.0,-1.0,-1.0
288,1691,1851.0,513.0,26.0,59.0,17.483,-1.0,-1.0,-1.0
289,1642,1048.0,381.0,175.68,398.65,85.589,-1.0,-1.0,-1.0
289,1303,1240.0,353.0,207.45,470.74,76.406,-1.0,-1.0,-1.0
289,1717,1304.0,322.0,207.45,470.74,28.347,-1.0,-1.0,-1.0
289,1725,1497.0,376.0,135.42,307.29,38.072,-1.0,-1.0,-1.0
289,1666,1169.0,363.0,146.62,332.71,29.379,-1.0,-1.0,-1.0
289,1691,1851.0,513.0,26.0,59.0,22.857,-1.0,-1.0,-1.0
289,1687,1588.0,524.0,73.864,167.61,2.7544,-1.0,-1.0,-1.0
289,1685,1668.0,371.0,159.84,362.7,37.555,-1.0,-1.0,-1.0
290,1642,1048.0,381.0,175.68,398.65,94.943,-1.0,-1.0,-1.0
290,1303,1240.0,353.0,207.45,470.74,82.307,-1.0,-1.0,-1.0
290,1725,1516.0,400.0,123.42,280.06,40.826,-1.0,-1.0,-1.0
290,1685,1668.0,371.0,159.84,362.7,37.983,-1.0,-1.0,-1.0
290,1666,1169.0,363.0,146.62,332.71,35.529,-1.0,-1.0,-1.0
290,1717,1304.0,322.0,207.45,470.74,44.693,-1.0,-1.0,-1.0
290,1687,1567.0,438.0,113.37,257.27,30.767,-1.0,-1.0,-1.0
291,1642,1048.0,381.0,175.68,398.65,91.394,-1.0,-1.0,-1.0
291,1303,1273.0,354.0,189.32,429.61,93.703,-1.0,-1.0,-1.0
291,1717,1397.0,420.0,159.84,362.7,4.7457,-1.0,-1.0,-1.0
291,1725,1516.0,400.0,123.42,280.06,39.185,-1.0,-1.0,-1.0
291,1685,1668.0,371.0,159.84,362.7,34.171,-1.0,-1.0,-1.0
291,1666,1192.0,363.0,146.62,332.71,47.373,-1.0,-1.0,-1.0
291,1687,1584.0,438.0,113.37,257.27,28.084,-1.0,-1.0,-1.0
292,1303,1273.0,354.0,189.32,429.61,92.213,-1.0,-1.0,-1.0
292,1642,1075.0,381.0,175.68,398.65,90.924,-1.0,-1.0,-1.0
292,1666,1192.0,363.0,146.62,332.71,51.463,-1.0,-1.0,-1.0
292,1725,1535.0,400.0,123.42,280.06,43.145,-1.0,-1.0,-1.0
292,1685,1668.0,371.0,159.84,362.7,32.491,-1.0,-1.0,-1.0
292,1687,1630.0,559.0,56.686,128.63,34.657,-1.0,-1.0,-1.0
292,1733,1851.0,513.0,26.0,59.0,14.372,-1.0,-1.0,-1.0
292,1717,1331.0,325.0,189.32,429.61,8.0656,-1.0,-1.0,-1.0
293,1303,1272.0,353.0,207.45,470.74,109.17,-1.0,-1.0,-1.0
293,1642,1075.0,381.0,175.68,398.65,85.495,-1.0,-1.0,-1.0
293,1666,1192.0,363.0,146.62,332.71,67.658,-1.0,-1.0,-1.0
293,1725,1535.0,400.0,123.42,280.06,61.002,-1.0,-1.0,-1.0
293,1687,1599.0,447.0,103.17,234.13,22.481,-1.0,-1.0,-1.0
293,1685,1643.0,371.0,159.84,362.7,41.161,-1.0,-1.0,-1.0
293,1733,1851.0,513.0,26.0,59.0,3.3046,-1.0,-1.0,-1.0
293,1717,1336.0,322.0,207.45,470.74,23.62,-1.0,-1.0,-1.0
294,1303,1302.0,354.0,189.32,429.61,97.422,-1.0,-1.0,-1.0
294,1642,1077.0,396.0,159.84,362.7,79.073,-1.0,-1.0,-1.0
294,1666,1192.0,363.0,146.62,332.71,66.243,-1.0,-1.0,-1.0
294,1725,1530.0,385.0,146.62,332.71,41.804,-1.0,-1.0,-1.0
294,1685,1643.0,371.0,159.84,362.7,45.685,-1.0,-1.0,-1.0
294,1717,1397.0,420.0,159.84,362.7,14.426,-1.0,-1.0,-1.0
295,1303,1331.0,354.0,189.32,429.61,99.31,-1.0,-1.0,-1.0
295,1642,1075.0,354.0,175.68,398.65,74.471,-1.0,-1.0,-1.0
295,1666,1192.0,363.0,146.62,332.71,86.8,-1.0,-1.0,-1.0
295,1685,1668.0,371.0,159.84,362.7,31.982,-1.0,-1.0,-1.0
295,1725,1549.0,420.0,113.37,257.27,46.966,-1.0,-1.0,-1.0
295,1739,1273.0,383.0,189.32,429.61,43.374,-1.0,-1.0,-1.0
295,1740,1806.0,515.0,36.723,83.333,21.791,-1.0,-1.0,-1.0
295,1717,1474.0,443.0,79.918,181.35,10.501,-1.0,-1.0,-1.0
296,1303,1331.0,354.0,189.32,429.61,89.555,-1.0,-1.0,-1.0
296,1666,1214.0,363.0,146.62,332.71,68.346,-1.0,-1.0,-1.0
296,1642,1102.0,396.0,159.84,362.7,79.553,-1.0,-1.0,-1.0
296,1725,1535.0,400.0,123.42,280.06,40.34,-1.0,-1.0,-1.0
296,1746,1584.0,438.0,113.37,257.27,26.319,-1.0,-1.0,-1.0
296,1739,1273.0,383.0,189.32,429.61,3.6442,-1.0,-1.0,-1.0
296,1685,1643.0,371.0,159.84,362.7,40.437,-1.0,-1.0,-1.0
296,1740,1806.0,515.0,36.723,83.333,15.011,-1.0,-1.0,-1.0
297,1303,1331.0,354.0,189.32,429.61,103.01,-1.0,-1.0,-1.0
297,1642,1102.0,396.0,159.84,362.7,60.173,-1.0,-1.0,-1.0
297,1666,1214.0,363.0,146.62,332.71,66.767,-1.0,-1.0,-1.0
297,1685,1695.0,542.0,79.918,181.35,34.941,-1.0,-1.0,-1.0
297,1725,1585.0,552.0,67.474,153.11,14.222,-1.0,-1.0,-1.0
297,1746,1638.0,569.0,52.0,118.0,43.598,-1.0,-1.0,-1.0
297,1740,1806.0,515.0,36.723,83.333,27.157,-1.0,-1.0,-1.0
298,1303,1331.0,354.0,189.32,429.61,100.1,-1.0,-1.0,-1.0
298,1666,1214.0,363.0,146.62,332.71,76.918,-1.0,-1.0,-1.0
298,1642,1102.0,371.0,159.84,362.7,63.279,-1.0,-1.0,-1.0
298,1746,1646.0,569.0,52.0,118.0,44.535,-1.0,-1.0,-1.0
298,1685,1695.0,542.0,79.918,181.35,46.784,-1.0,-1.0,-1.0
298,1761,1767.0,549.0,26.0,59.0,27.001,-1.0,-1.0,-1.0
298,1740,1806.0,515.0,36.723,83.333,34.228,-1.0,-1.0,-1.0
298,1763,1845.0,510.0,36.723,83.333,4.5449,-1.0,-1.0,-1.0
298,1725,1554.0,400.0,123.42,280.06,42.757,-1.0,-1.0,-1.0
298,1765,1253.0,680.0,28.302,64.224,39.613,-1.0,-1.0,-1.0
299,1303,1331.0,354.0,189.32,429.61,86.437,-1.0,-1.0,-1.0
299,1666,1214.0,363.0,146.62,332.71,66.27,-1.0,-1.0,-1.0
299,1642,1102.0,371.0,159.84,362.7,54.478,-1.0,-1.0,-1.0
299,1685,1708.0,542.0,79.918,181.35,57.551,-1.0,-1.0,-1.0
299,1725,1560.0,397.0,135.42,307.29,41.769,-1.0,-1.0,-1.0
299,1765,1257.0,676.0,28.302,64.224,30.685,-1.0,-1.0,-1.0
299,1740,1801.0,513.0,40.123,91.049,28.037,-1.0,-1.0,-1.0
300,1303,1331.0,354.0,189.32,429.61,86.727,-1.0,-1.0,-1.0
300,1666,1210.0,354.0,175.68,398.65,46.744,-1.0,-1.0,-1.0
300,1685,1708.0,542.0,79.918,181.35,59.161,-1.0,-1.0,-1.0
300,1642,1102.0,396.0,159.84,362.7,60.872,-1.0,-1.0,-1.0
300,1725,1554.0,400.0,123.42,280.06,42.42,-1.0,-1.0,-1.0
300,1740,1806.0,515.0,36.723,83.333,29.428,-1.0,-1.0,-1.0
301,1303,1360.0,354.0,189.32,429.61,82.635,-1.0,-1.0,-1.0
301,1642,1126.0,396.0,159.84,362.7,49.785,-1.0,-1.0,-1.0
301,1685,1708.0,542.0,79.918,181.35,56.64,-1.0,-1.0,-1.0
301,1666,1237.0,363.0,146.62,332.71,48.6,-1.0,-1.0,-1.0
301,1725,1567.0,403.0,113.37,257.27,38.446,-1.0,-1.0,-1.0
301,1771,1638.0,569.0,52.0,118.0,36.205,-1.0,-1.0,-1.0
301,1740,1811.0,515.0,36.723,83.333,8.9511,-1.0,-1.0,-1.0
301,1775,662.0,510.0,103.17,234.13,14.457,-1.0,-1.0,-1.0
302,1303,1360.0,354.0,189.32,429.61,68.301,-1.0,-1.0,-1.0
302,1685,1708.0,542.0,79.918,181.35,55.039,-1.0,-1.0,-1.0
302,1642,1126.0,396.0,159.84,362.7,52.011,-1.0,-1.0,-1.0
302,1666,1237.0,363.0,146.62,332.71,49.886,-1.0,-1.0,-1.0
302,1725,1596.0,552.0,67.474,153.11,31.679,-1.0,-1.0,-1.0
302,1771,1639.0,567.0,56.686,128.63,17.077,-1.0,-1.0,-1.0
302,1783,1288.0,662.0,28.302,64.224,13.605,-1.0,-1.0,-1.0
302,1775,678.0,510.0,103.17,234.13,16.085,-1.0,-1.0,-1.0
302,1740,1806.0,515.0,36.723,83.333,26.309,-1.0,-1.0,-1.0
302,1786,1851.0,513.0,26.0,59.0,10.31,-1.0,-1.0,-1.0
302,1788,1775.0,514.0,28.302,64.224,8.1649,-1.0,-1.0,-1.0
303,1303,1360.0,354.0,189.32,429.61,60.051,-1.0,-1.0,-1.0
303,1685,1708.0,542.0,79.918,181.35,43.017,-1.0,-1.0,-1.0
303,1642,1126.0,396.0,159.84,362.7,67.7,-1.0,-1.0,-1.0
303,1666,1237.0,363.0,146.62,332.71,56.388,-1.0,-1.0,-1.0
303,1725,1573.0,400.0,123.42,280.06,42.997,-1.0,-1.0,-1.0
303,1740,1801.0,513.0,40.123,91.049,22.404,-1.0,-1.0,-1.0
303,1775,678.0,510.0,103.17,234.13,12.172,-1.0,-1.0,-1.0
303,1783,1299.0,669.0,26.0,59.0,25.688,-1.0,-1.0,-1.0
303,1786,1697.0,597.0,28.302,64.224,5.4163,-1.0,-1.0,-1.0
304,1642,1126.0,396.0,159.84,362.7,85.394,-1.0,-1.0,-1.0
304,1303,1372.0,354.0,175.68,398.65,68.811,-1.0,-1.0,-1.0
304,1666,1237.0,363.0,146.62,332.71,56.478,-1.0,-1.0,-1.0
304,1685,1708.0,542.0,79.918,181.35,38.124,-1.0,-1.0,-1.0
304,1725,1573.0,400.0,123.42,280.06,49.435,-1.0,-1.0,-1.0
304,1740,1801.0,513.0,40.123,91.049,22.81,-1.0,-1.0,-1.0
305,1642,1126.0,396.0,159.84,362.7,77.276,-1.0,-1.0,-1.0
305,1303,1389.0,354.0,189.32,429.61,76.638,-1.0,-1.0,-1.0
305,1666,1259.0,363.0,146.62,332.71,68.172,-1.0,-1.0,-1.0
305,1725,1573.0,400.0,123.42,280.06,41.193,-1.0,-1.0,-1.0
305,1685,1708.0,542.0,79.918,181.35,50.768,-1.0,-1.0,-1.0
305,1740,1801.0,513.0,40.123,91.049,16.865,-1.0,-1.0,-1.0
305,1793,1175.0,371.0,159.84,362.7,24.26,-1.0,-1.0,-1.0
306,1642,1102.0,371.0,159.84,362.7,15.143,-1.0,-1.0,-1.0
306,1303,1389.0,354.0,189.32,429.61,80.583,-1.0,-1.0,-1.0
306,1666,1259.0,363.0,146.62,332.71,75.166,-1.0,-1.0,-1.0
306,1685,1708.0,542.0,79.918,181.35,48.166,-1.0,-1.0,-1.0
306,1725,1573.0,400.0,123.42,280.06,39.279,-1.0,-1.0,-1.0
306,1793,1151.0,396.0,159.84,362.7,74.017,-1.0,-1.0,-1.0
306,1740,1804.0,504.0,43.624,98.993,15.741,-1.0,-1.0,-1.0
306,1801,1758.0,521.0,52.0,118.0,6.3866,-1.0,-1.0,-1.0
306,1802,1851.0,513.0,26.0,59.0,2.9066,-1.0,-1.0,-1.0
307,1303,1389.0,354.0,189.32,429.61,76.238,-1.0,-1.0,-1.0
307,1666,1259.0,363.0,146.62,332.71,70.115,-1.0,-1.0,-1.0
307,1793,1151.0,396.0,159.84,362.7,83.879,-1.0,-1.0,-1.0
307,1685,1708.0,542.0,79.918,181.35,48.048,-1.0,-1.0,-1.0
307,1725,1597.0,505.0,79.918,181.35,30.343,-1.0,-1.0,-1.0
307,1740,1800.0,521.0,36.723,83.333,13.085,-1.0,-1.0,-1.0
307,1642,1102.0,371.0,159.84,362.7,13.875,-1.0,-1.0,-1.0
307,1802,1849.0,510.0,28.302,64.224,5.506,-1.0,-1.0,-1.0
308,1793,1151.0,396.0,159.84,362.7,92.35,-1.0,-1.0,-1.0
308,1303,1389.0,354.0,189.32,429.61,75.789,-1.0,-1.0,-1.0
308,1666,1259.0,363.0,146.62,332.71,63.857,-1.0,-1.0,-1.0
308,1685,1708.0,542.0,79.918,181.35,66.072,-1.0,-1.0,-1.0
308,1725,1573.0,400.0,123.42,280.06,29.684,-1.0,-1.0,-1.0
308,1740,1806.0,521.0,36.723,83.333,21.808,-1.0,-1.0,-1.0
308,1811,957.0,529.0,79.918,181.35,13.525,-1.0,-1.0,-1.0
309,1793,1151.0,396.0,159.84,362.7,91.885,-1.0,-1.0,-1.0
309,1303,1389.0,354.0,189.32,429.61,75.956,-1.0,-1.0,-1.0
309,1685,1708.0,542.0,79.918,181.35,67.639,-1.0,-1.0,-1.0
309,1666,1282.0,363.0,146.62,332.71,67.345,-1.0,-1.0,-1.0
309,1725,1573.0,400.0,123.42,280.06,31.523,-1.0,-1.0,-1.0
309,1740,1806.0,521.0,36.723,83.333,23.095,-1.0,-1.0,-1.0
309,1811,963.0,536.0,73.864,167.61,15.977,-1.0,-1.0,-1.0
310,1793,1126.0,371.0,159.84,362.7,33.731,-1.0,-1.0,-1.0
310,1303,1389.0,354.0,189.32,429.61,76.89,-1.0,-1.0,-1.0
310,1685,1708.0,542.0,79.918,181.35,67.704,-1.0,-1.0,-1.0
310,1666,1282.0,363.0,146.62,332.71,69.708,-1.0,-1.0,-1.0
310,1725,1592.0,381.0,123.42,280.06,25.795,-1.0,-1.0,-1.0
310,1740,1801.0,493.0,47.794,108.46,23.29,-1.0,-1.0,-1.0
310,1811,957.0,529.0,79.918,181.35,14.583,-1.0,-1.0,-1.0
310,1819,1175.0,396.0,159.84,362.7,95.099,-1.0,-1.0,-1.0
311,1819,1175.0,396.0,159.84,362.7,88.764,-1.0,-1.0,-1.0
311,1303,1422.0,396.0,159.84,362.7,83.244,-1.0,-1.0,-1.0
311,1666,1282.0,363.0,146.62,332.71,69.479,-1.0,-1.0,-1.0
311,1685,1708.0,542.0,79.918,181.35,66.759,-1.0,-1.0,-1.0
311,1793,1126.0,371.0,159.84,362.7,14.115,-1.0,-1.0,-1.0
311,1725,1592.0,400.0,123.42,280.06,24.927,-1.0,-1.0,-1.0
311,1740,1801.0,493.0,47.794,108.46,16.312,-1.0,-1.0,-1.0
311,1811,963.0,536.0,73.864,167.61,11.193,-1.0,-1.0,-1.0
312,1819,1225.0,396.0,159.84,362.7,19.482,-1.0,-1.0,-1.0
312,1303,1422.0,396.0,159.84,362.7,76.768,-1.0,-1.0,-1.0
312,1666,1282.0,363.0,146.62,332.71,65.121,-1.0,-1.0,-1.0
312,1685,1708.0,542.0,79.918,181.35,68.63,-1.0,-1.0,-1.0
312,1835,1372.0,371.0,159.84,362.7,23.587,-1.0,-1.0,-1.0
312,1725,1619.0,403.0,113.37,257.27,25.907,-1.0,-1.0,-1.0
312,1740,1819.0,517.0,26.0,59.0,14.989,-1.0,-1.0,-1.0
312,1793,1169.0,385.0,146.62,332.71,87.157,-1.0,-1.0,-1.0
312,1811,963.0,536.0,73.864,167.61,9.4169,-1.0,-1.0,-1.0
313,1793,1192.0,385.0,146.62,332.71,90.289,-1.0,-1.0,-1.0
313,1303,1422.0,396.0,159.84,362.7,72.396,-1.0,-1.0,-1.0
313,1685,1708.0,542.0,79.918,181.35,77.597,-1.0,-1.0,-1.0
313,1666,1282.0,363.0,146.62,332.71,65.867,-1.0,-1.0,-1.0
313,1725,1640.0,410.0,94.66,214.81,35.229,-1.0,-1.0,-1.0
313,1835,1372.0,371.0,159.84,362.7,27.55,-1.0,-1.0,-1.0
313,1819,1237.0,408.0,146.62,332.71,11.231,-1.0,-1.0,-1.0
313,1740,1819.0,510.0,28.302,64.224,15.232,-1.0,-1.0,-1.0
313,1811,963.0,536.0,73.864,167.61,2.2441,-1.0,-1.0,-1.0
313,1845,1573.0,419.0,123.42,280.06,7.7896,-1.0,-1.0,-1.0
314,1793,1192.0,385.0,146.62,332.71,81.729,-1.0,-1.0,-1.0
314,1685,1708.0,542.0,79.918,181.35,59.655,-1.0,-1.0,-1.0
314,1303,1418.0,354.0,189.32,429.61,72.224,-1.0,-1.0,-1.0
314,1666,1282.0,363.0,146.62,332.71,64.75,-1.0,-1.0,-1.0
314,1725,1636.0,403.0,113.37,257.27,25.236,-1.0,-1.0,-1.0
314,1853,1401.0,410.0,43.624,98.993,14.198,-1.0,-1.0,-1.0
314,1740,1819.0,513.0,26.0,59.0,22.018,-1.0,-1.0,-1.0
314,1819,1237.0,408.0,146.62,332.71,19.849,-1.0,-1.0,-1.0
314,1845,1573.0,400.0,123.42,280.06,4.9414,-1.0,-1.0,-1.0
314,1811,963.0,536.0,73.864,167.61,4.4481,-1.0,-1.0,-1.0
315,1793,1192.0,385.0,146.62,332.71,70.621,-1.0,-1.0,-1.0
315,1303,1427.0,381.0,175.68,398.65,81.556,-1.0,-1.0,-1.0
315,1666,1282.0,363.0,146.62,332.71,55.153,-1.0,-1.0,-1.0
315,1685,1708.0,542.0,79.918,181.35,60.892,-1.0,-1.0,-1.0
315,1725,1636.0,403.0,113.37,257.27,30.588,-1.0,-1.0,-1.0
315,1859,1388.0,531.0,67.474,153.11,30.328,-1.0,-1.0,-1.0
315,1740,1819.0,513.0,26.0,59.0,21.555,-1.0,-1.0,-1.0
315,1819,1237.0,408.0,146.62,332.71,25.939,-1.0,-1.0,-1.0
315,1853,1800.0,521.0,36.723,83.333,17.18,-1.0,-1.0,-1.0
315,1845,1592.0,488.0,87.838,199.32,10.857,-1.0,-1.0,-1.0
315,1811,963.0,524.0,73.864,167.61,9.9798,-1.0,-1.0,-1.0
316,1303,1427.0,354.0,175.68,398.65,76.021,-1.0,-1.0,-1.0
316,1793,1192.0,385.0,146.62,332.71,94.647,-1.0,-1.0,-1.0
316,1685,1708.0,542.0,79.918,181.35,67.502,-1.0,-1.0,-1.0
316,1725,1623.0,397.0,135.42,307.29,31.478,-1.0,-1.0,-1.0
316,1819,1249.0,371.0,159.84,362.7,48.821,-1.0,-1.0,-1.0
316,1740,1819.0,517.0,26.0,59.0,13.599,-1.0,-1.0,-1.0
317,1793,1192.0,385.0,146.62,332.71,101.42,-1.0,-1.0,-1.0
317,1303,1427.0,381.0,175.68,398.65,78.583,-1.0,-1.0,-1.0
317,1685,1708.0,542.0,79.918,181.35,69.595,-1.0,-1.0,-1.0
317,1819,1237.0,408.0,146.62,332.71,56.492,-1.0,-1.0,-1.0
317,1725,1623.0,397.0,135.42,307.29,22.485,-1.0,-1.0,-1.0
317,1865,1372.0,397.0,135.42,307.29,15.961,-1.0,-1.0,-1.0
317,1740,1801.0,493.0,47.794,108.46,20.512,-1.0,-1.0,-1.0
318,1793,1192.0,385.0,146.62,332.71,97.185,-1.0,-1.0,-1.0
318,1303,1446.0,396.0,159.84,362.7,91.777,-1.0,-1.0,-1.0
318,1685,1708.0,542.0,79.918,181.35,45.215,-1.0,-1.0,-1.0
318,1819,1249.0,371.0,159.84,362.7,59.757,-1.0,-1.0,-1.0
318,1725,1654.0,403.0,113.37,257.27,16.702,-1.0,-1.0,-1.0
318,1740,1814.0,510.0,28.302,64.224,5.6199,-1.0,-1.0,-1.0
318,1865,1397.0,371.0,159.84,362.7,38.713,-1.0,-1.0,-1.0
318,1874,1624.0,560.0,61.514,139.59,21.089,-1.0,-1.0,-1.0
319,1793,1192.0,385.0,146.62,332.71,103.6,-1.0,-1.0,-1.0
319,1303,1481.0,381.0,175.68,398.65,23.189,-1.0,-1.0,-1.0
319,1819,1237.0,408.0,146.62,332.71,63.883,-1.0,-1.0,-1.0
319,1865,1427.0,354.0,175.68,398.65,98.38,-1.0,-1.0,-1.0
